Return ID,Order Item ID,Customer ID,Return Date,Reason,Refund Amount
167847,480879,157254,2024-11-20,منتج تالف,3536.22
167848,480885,157255,2024-01-31,تراجع عن الشراء,323.26
167849,480887,157255,2024-04-14,لا يعمل,471.3
167850,480896,157256,2024-11-30,منتج تالف,2329.54
167851,480905,157258,2025-05-05,وصل غير المطلوب,381.62
167852,480913,157258,2025-09-01,وصل غير المطلوب,38.12
167853,480928,157260,2024-02-21,وصل غير المطلوب,654.45
167854,480930,157261,2025-09-12,لا يعمل,128.81
167855,480939,157263,2025-07-10,لا يعمل,776.58
167856,480944,157263,2025-06-22,تراجع عن الشراء,73.34
167857,480945,157264,2024-08-16,تراجع عن الشراء,162.39
167858,480976,157271,2024-12-25,منتج تالف,5922.65
167859,480980,157271,2023-12-20,منتج تالف,320.92
167860,480984,157273,2025-07-21,منتج تالف,902.49
167861,480985,157273,2025-07-31,منتج تالف,1878.11
167862,481006,157276,2024-05-12,منتج تالف,326.47
167863,481011,157277,2024-07-19,منتج تالف,2487.28
167864,481012,157277,2025-11-07,وصل غير المطلوب,340.67
167865,481025,157279,2024-03-10,منتج تالف,15525.09
167866,481027,157280,2024-06-16,وصل غير المطلوب,1258.24
167867,481031,157281,2024-07-28,منتج تالف,199.69
167868,481046,157282,2025-11-09,منتج تالف,445.58
167869,481051,157283,2024-11-18,وصل غير المطلوب,38.22
167870,481058,157283,2025-10-03,تراجع عن الشراء,447.29
167871,481060,157284,2025-04-26,وصل غير المطلوب,35540.22
167872,481069,157285,2025-01-29,وصل غير المطلوب,173.68
167873,481070,157286,2025-04-29,وصل غير المطلوب,730.62
167874,481105,157291,2025-11-26,وصل غير المطلوب,121.31
167875,481111,157291,2025-10-13,تراجع عن الشراء,442.42
167876,481122,157293,2024-12-13,منتج تالف,1133.85
167877,481142,157295,2024-06-04,لا يعمل,26941.16
167878,481172,157300,2024-02-29,لا يعمل,125.8
167879,481186,157302,2025-02-12,وصل غير المطلوب,326.42
167880,481191,157302,2024-05-08,منتج تالف,195.75
167881,481206,157305,2024-04-21,تراجع عن الشراء,426.01
167882,481211,157305,2024-07-11,لا يعمل,34531.18
167883,481223,157307,2025-11-18,منتج تالف,164.55
167884,481224,157307,2025-03-11,لا يعمل,11134.76
167885,481225,157307,2025-07-14,تراجع عن الشراء,28010.25
167886,481233,157308,2024-09-15,تراجع عن الشراء,1368.81
167887,481242,157309,2025-11-03,تراجع عن الشراء,284.47
167888,481253,157311,2025-06-16,وصل غير المطلوب,1656.45
167889,481265,157313,2024-07-31,وصل غير المطلوب,1892.5
167890,481268,157313,2024-12-07,لا يعمل,9419.19
167891,481294,157317,2024-09-06,لا يعمل,68.38
167892,481302,157318,2025-06-27,لا يعمل,58347.47
167893,481310,157319,2024-06-03,وصل غير المطلوب,646.82
167894,481342,157323,2025-07-22,تراجع عن الشراء,4285.28
167895,481352,157325,2024-09-25,منتج تالف,4095.24
167896,481361,157326,2025-01-22,لا يعمل,389.07
167897,481362,157327,2025-08-05,لا يعمل,1067.38
167898,481371,157328,2025-07-13,وصل غير المطلوب,7827.46
167899,481387,157330,2024-10-18,تراجع عن الشراء,3912.59
167900,481391,157331,2024-02-06,تراجع عن الشراء,413.51
167901,481393,157331,2025-08-20,لا يعمل,871.89
167902,481402,157332,2024-01-17,منتج تالف,3584.96
167903,481411,157333,2024-02-14,لا يعمل,936.75
167904,481416,157335,2024-04-09,وصل غير المطلوب,40116.81
167905,481435,157338,2025-10-24,وصل غير المطلوب,175.96
167906,481460,157341,2024-02-04,لا يعمل,2249.9
167907,481465,157342,2024-06-14,تراجع عن الشراء,1051.96
167908,481474,157343,2025-05-17,منتج تالف,354.13
167909,481486,157344,2025-04-06,وصل غير المطلوب,6834.97
167910,481490,157346,2025-07-20,منتج تالف,62.69
167911,481499,157347,2024-10-04,لا يعمل,3351.45
167912,481502,157348,2024-06-07,وصل غير المطلوب,90.13
167913,481509,157349,2025-06-14,منتج تالف,2080.94
167914,481515,157349,2025-01-18,لا يعمل,416.32
167915,481538,157353,2024-06-20,وصل غير المطلوب,1207.76
167916,481540,157353,2024-11-25,تراجع عن الشراء,8002.52
167917,481541,157353,2024-06-30,منتج تالف,204.86
167918,481591,157363,2024-10-01,لا يعمل,334.42
167919,481592,157364,2024-01-21,منتج تالف,7989.57
167920,481601,157365,2024-07-13,تراجع عن الشراء,720.05
167921,481603,157365,2025-04-22,تراجع عن الشراء,13160.07
167922,481609,157366,2025-08-08,منتج تالف,15102.94
167923,481611,157366,2025-10-25,وصل غير المطلوب,9193.86
167924,481625,157368,2025-07-01,لا يعمل,14815.61
167925,481636,157369,2025-06-11,وصل غير المطلوب,1140.52
167926,481650,157371,2025-10-20,منتج تالف,3045.6
167927,481658,157373,2025-08-09,وصل غير المطلوب,2343.51
167928,481660,157373,2024-05-16,وصل غير المطلوب,525.02
167929,481666,157374,2025-10-01,وصل غير المطلوب,551.29
167930,481671,157375,2025-04-01,لا يعمل,281.33
167931,481672,157376,2024-01-14,لا يعمل,24842.01
167932,481688,157377,2025-03-14,لا يعمل,3999.31
167933,481691,157378,2025-02-20,تراجع عن الشراء,346.19
167934,481695,157378,2024-07-02,وصل غير المطلوب,391.94
167935,481701,157379,2025-09-12,وصل غير المطلوب,140.85
167936,481702,157379,2025-05-15,وصل غير المطلوب,37733.19
167937,481725,157383,2025-08-29,لا يعمل,298.44
167938,481741,157385,2025-01-15,تراجع عن الشراء,149.2
167939,481753,157387,2025-06-04,وصل غير المطلوب,5068.43
167940,481754,157387,2025-05-31,منتج تالف,77202.86
167941,481755,157387,2025-05-29,تراجع عن الشراء,259.34
167942,481772,157391,2024-10-21,لا يعمل,9827.05
167943,481788,157393,2025-04-15,تراجع عن الشراء,48.14
167944,481798,157394,2024-09-15,لا يعمل,85.39
167945,481805,157395,2024-06-26,منتج تالف,579.12
167946,481807,157396,2025-02-19,منتج تالف,2705.01
167947,481808,157396,2025-02-14,تراجع عن الشراء,7458.01
167948,481820,157398,2025-03-03,تراجع عن الشراء,758.24
167949,481824,157398,2025-09-10,لا يعمل,2054.44
167950,481830,157399,2025-08-20,تراجع عن الشراء,939.58
167951,481835,157399,2024-03-13,تراجع عن الشراء,236.4
167952,481840,157401,2025-09-19,تراجع عن الشراء,220.88
167953,481844,157401,2025-09-21,منتج تالف,345.27
167954,481846,157401,2024-04-06,وصل غير المطلوب,583.13
167955,481848,157402,2024-01-12,منتج تالف,115.36
167956,481858,157403,2024-04-29,تراجع عن الشراء,143.07
167957,481863,157403,2024-11-14,وصل غير المطلوب,64437.64
167958,481866,157403,2024-12-20,لا يعمل,16477.4
167959,481867,157404,2024-09-17,منتج تالف,46.16
167960,481871,157404,2024-01-30,منتج تالف,662.59
167961,481873,157405,2025-05-07,وصل غير المطلوب,49085.93
167962,481878,157405,2023-12-15,تراجع عن الشراء,970.8
167963,481886,157407,2025-03-10,منتج تالف,214.27
167964,481904,157409,2025-09-12,وصل غير المطلوب,376.96
167965,481905,157409,2025-09-10,تراجع عن الشراء,815.4
167966,481909,157409,2024-10-03,لا يعمل,20438.92
167967,481913,157410,2025-08-28,تراجع عن الشراء,12084.96
167968,481936,157413,2025-10-30,منتج تالف,6451.39
167969,481942,157413,2024-07-23,تراجع عن الشراء,20949.72
167970,481954,157415,2024-12-29,لا يعمل,879.74
167971,481957,157416,2024-08-06,تراجع عن الشراء,2201.47
167972,481958,157416,2025-05-11,لا يعمل,13017.22
167973,481960,157417,2024-10-21,لا يعمل,3329.43
167974,481962,157417,2024-04-27,تراجع عن الشراء,118.02
167975,481973,157419,2024-06-30,تراجع عن الشراء,19950.14
167976,481990,157421,2024-01-26,منتج تالف,61.6
167977,481992,157422,2024-05-02,لا يعمل,751.12
167978,481997,157422,2024-12-03,لا يعمل,422.58
167979,482009,157424,2024-11-10,منتج تالف,168.76
167980,482016,157425,2025-06-12,منتج تالف,2973.73
167981,482031,157428,2024-10-25,وصل غير المطلوب,622.82
167982,482045,157429,2024-08-04,لا يعمل,232.67
167983,482060,157431,2024-06-29,وصل غير المطلوب,4004.84
167984,482073,157433,2025-05-07,لا يعمل,292.13
167985,482077,157433,2024-03-09,وصل غير المطلوب,7523.52
167986,482083,157434,2024-12-27,وصل غير المطلوب,1856.93
167987,482090,157435,2024-06-20,تراجع عن الشراء,714.44
167988,482097,157436,2025-03-06,لا يعمل,12791.3
167989,482106,157437,2025-07-24,تراجع عن الشراء,1267.93
167990,482109,157437,2024-01-27,وصل غير المطلوب,49532.37
167991,482112,157438,2025-04-16,منتج تالف,2482.82
167992,482147,157443,2025-08-03,وصل غير المطلوب,497.78
167993,482150,157443,2025-06-28,منتج تالف,157.35
167994,482153,157444,2024-04-11,منتج تالف,101.03
167995,482169,157447,2024-07-23,تراجع عن الشراء,489.91
167996,482171,157447,2024-08-04,منتج تالف,39831.95
167997,482178,157449,2024-11-27,وصل غير المطلوب,4989.73
167998,482185,157450,2024-05-31,وصل غير المطلوب,33397.22
167999,482191,157451,2024-07-14,منتج تالف,681.91
168000,482198,157452,2025-02-20,وصل غير المطلوب,1164.13
168001,482205,157452,2025-06-03,وصل غير المطلوب,10137.92
168002,482210,157453,2024-08-14,تراجع عن الشراء,333.25
168003,482212,157453,2025-08-20,وصل غير المطلوب,228.05
168004,482219,157455,2024-12-02,تراجع عن الشراء,13635.0
168005,482231,157457,2025-01-22,لا يعمل,172.33
168006,482240,157458,2024-12-04,تراجع عن الشراء,393.14
168007,482245,157458,2024-12-16,لا يعمل,266.18
168008,482251,157459,2025-02-13,منتج تالف,997.37
168009,482266,157461,2024-05-27,لا يعمل,621.48
168010,482272,157461,2025-02-02,منتج تالف,396.1
168011,482282,157462,2025-08-29,وصل غير المطلوب,59142.81
168012,482285,157463,2024-09-08,تراجع عن الشراء,15243.2
168013,482286,157463,2024-09-17,تراجع عن الشراء,377.89
168014,482292,157464,2024-01-16,تراجع عن الشراء,220.68
168015,482309,157466,2025-10-28,وصل غير المطلوب,4227.51
168016,482313,157467,2024-01-31,منتج تالف,239.38
168017,482333,157470,2025-08-15,تراجع عن الشراء,454.5
168018,482342,157472,2025-09-06,منتج تالف,12458.83
168019,482348,157473,2024-01-14,منتج تالف,285.62
168020,482365,157475,2025-11-10,تراجع عن الشراء,1117.7
168021,482372,157477,2024-02-14,لا يعمل,17253.04
168022,482382,157478,2024-12-15,وصل غير المطلوب,346.19
168023,482401,157480,2024-05-19,منتج تالف,4578.61
168024,482404,157481,2024-02-28,لا يعمل,973.88
168025,482414,157482,2025-03-12,لا يعمل,3665.03
168026,482420,157483,2024-01-13,لا يعمل,88.39
168027,482429,157485,2024-01-10,منتج تالف,3279.82
168028,482435,157486,2024-05-13,لا يعمل,1395.19
168029,482441,157487,2025-06-07,وصل غير المطلوب,22702.87
168030,482445,157488,2024-08-15,منتج تالف,196.76
168031,482450,157489,2025-07-16,تراجع عن الشراء,11455.62
168032,482457,157489,2024-11-26,تراجع عن الشراء,1730.33
168033,482461,157489,2025-05-19,منتج تالف,97.34
168034,482477,157491,2025-03-27,لا يعمل,679.11
168035,482492,157493,2025-05-24,وصل غير المطلوب,5512.47
168036,482506,157495,2025-02-21,منتج تالف,63.66
168037,482514,157496,2024-12-26,منتج تالف,3336.39
168038,482527,157497,2024-11-23,منتج تالف,415.95
168039,482529,157497,2025-07-11,وصل غير المطلوب,2607.42
168040,482542,157499,2023-12-10,منتج تالف,2028.72
168041,482544,157500,2025-04-13,منتج تالف,948.45
168042,482547,157500,2025-03-10,لا يعمل,61407.62
168043,482574,157504,2025-10-08,منتج تالف,383.76
168044,482585,157505,2025-01-03,لا يعمل,3094.58
168045,482587,157506,2024-08-22,لا يعمل,705.78
168046,482597,157507,2025-05-27,تراجع عن الشراء,2985.92
168047,482600,157508,2025-06-01,وصل غير المطلوب,328.1
168048,482602,157508,2024-11-22,تراجع عن الشراء,814.42
168049,482609,157510,2025-03-27,لا يعمل,792.38
168050,482615,157511,2025-11-14,لا يعمل,167.7
168051,482616,157512,2024-12-26,تراجع عن الشراء,6559.98
168052,482620,157512,2025-09-25,وصل غير المطلوب,161.5
168053,482632,157513,2024-03-05,لا يعمل,1559.16
168054,482645,157515,2025-09-25,تراجع عن الشراء,73.57
168055,482663,157517,2024-09-01,وصل غير المطلوب,12883.38
168056,482664,157517,2024-09-10,تراجع عن الشراء,3221.76
168057,482721,157523,2025-11-26,وصل غير المطلوب,31625.35
168058,482727,157523,2025-04-05,منتج تالف,793.56
168059,482748,157527,2024-08-07,منتج تالف,215.03
168060,482763,157528,2024-05-10,لا يعمل,880.85
168061,482768,157529,2025-07-04,وصل غير المطلوب,3924.44
168062,482773,157531,2024-11-17,تراجع عن الشراء,113856.6
168063,482778,157531,2025-06-13,لا يعمل,4373.93
168064,482782,157532,2025-04-19,تراجع عن الشراء,30321.71
168065,482802,157534,2024-01-18,منتج تالف,1396.79
168066,482804,157534,2024-01-07,وصل غير المطلوب,899.36
168067,482805,157534,2025-03-08,لا يعمل,5651.97
168068,482817,157535,2025-07-14,وصل غير المطلوب,88.46
168069,482832,157537,2025-12-10,لا يعمل,1933.62
168070,482840,157538,2024-02-24,تراجع عن الشراء,46750.31
168071,482842,157539,2024-05-26,وصل غير المطلوب,85336.6
168072,482847,157539,2025-08-21,لا يعمل,24448.92
168073,482863,157542,2024-06-25,تراجع عن الشراء,271.23
168074,482883,157545,2024-05-28,وصل غير المطلوب,7533.23
168075,482911,157548,2024-06-12,وصل غير المطلوب,1153.08
168076,482913,157548,2025-12-12,منتج تالف,24953.32
168077,482928,157550,2025-01-08,منتج تالف,1303.9
168078,482931,157551,2024-07-09,لا يعمل,275.56
168079,482970,157557,2024-02-17,تراجع عن الشراء,1233.58
168080,482972,157558,2025-06-09,لا يعمل,704.51
168081,482986,157559,2024-07-02,وصل غير المطلوب,243.9
168082,482992,157560,2024-06-07,لا يعمل,935.7
168083,482994,157561,2024-04-02,تراجع عن الشراء,243.95
168084,483007,157562,2024-01-31,وصل غير المطلوب,3445.15
168085,483011,157563,2025-10-18,تراجع عن الشراء,384.47
168086,483019,157564,2025-10-15,منتج تالف,247.94
168087,483028,157565,2024-10-19,تراجع عن الشراء,1016.91
168088,483029,157565,2025-02-23,لا يعمل,402.02
168089,483037,157567,2024-04-17,تراجع عن الشراء,5342.02
168090,483039,157567,2024-02-18,وصل غير المطلوب,211.77
168091,483045,157568,2024-05-31,تراجع عن الشراء,594.47
168092,483051,157568,2025-06-02,وصل غير المطلوب,7392.61
168093,483053,157569,2025-05-04,تراجع عن الشراء,930.13
168094,483054,157569,2025-05-14,لا يعمل,1257.31
168095,483066,157570,2024-09-21,تراجع عن الشراء,1340.8
168096,483087,157573,2025-01-25,منتج تالف,3415.86
168097,483091,157573,2024-09-30,وصل غير المطلوب,704.49
168098,483093,157574,2024-11-15,منتج تالف,147.56
168099,483112,157577,2024-07-29,لا يعمل,165704.09
168100,483118,157578,2024-11-05,وصل غير المطلوب,263.93
168101,483125,157578,2025-01-25,تراجع عن الشراء,461.49
168102,483135,157579,2025-12-06,تراجع عن الشراء,513.61
168103,483136,157580,2025-02-02,منتج تالف,171.45
168104,483145,157581,2024-02-18,تراجع عن الشراء,1836.82
168105,483154,157581,2024-08-01,منتج تالف,18251.88
168106,483155,157581,2024-02-28,وصل غير المطلوب,54930.76
168107,483156,157582,2025-10-03,منتج تالف,781.66
168108,483160,157582,2024-02-03,منتج تالف,12809.65
168109,483161,157582,2024-02-07,تراجع عن الشراء,52.15
168110,483174,157584,2025-11-21,منتج تالف,43501.71
168111,483178,157584,2025-02-10,تراجع عن الشراء,1116.16
168112,483180,157585,2025-09-09,لا يعمل,128.26
168113,483189,157586,2025-02-26,وصل غير المطلوب,6488.76
168114,483206,157588,2025-11-27,تراجع عن الشراء,195.58
168115,483208,157588,2024-05-09,وصل غير المطلوب,11580.0
168116,483220,157590,2024-08-03,تراجع عن الشراء,1292.91
168117,483222,157591,2025-09-28,تراجع عن الشراء,395.17
168118,483233,157592,2025-04-05,منتج تالف,22140.15
168119,483237,157593,2025-07-26,وصل غير المطلوب,4047.7
168120,483243,157593,2025-08-25,وصل غير المطلوب,381.04
168121,483246,157593,2024-05-25,لا يعمل,62806.87
168122,483248,157594,2025-05-03,تراجع عن الشراء,13.52
168123,483250,157594,2024-11-03,وصل غير المطلوب,3978.99
168124,483261,157595,2025-07-20,لا يعمل,1020.92
168125,483271,157597,2025-06-20,لا يعمل,16558.43
168126,483289,157599,2025-04-15,وصل غير المطلوب,9925.44
168127,483305,157602,2024-12-18,تراجع عن الشراء,2852.71
168128,483306,157602,2024-03-01,لا يعمل,389.17
168129,483308,157602,2024-02-24,تراجع عن الشراء,173.57
168130,483321,157605,2024-10-05,وصل غير المطلوب,183.32
168131,483332,157606,2025-02-02,منتج تالف,365.04
168132,483343,157607,2024-06-11,تراجع عن الشراء,62.06
168133,483346,157607,2024-05-07,تراجع عن الشراء,445.82
168134,483355,157609,2025-03-25,منتج تالف,684.6
168135,483357,157610,2025-02-16,وصل غير المطلوب,210.58
168136,483359,157610,2025-08-19,تراجع عن الشراء,3147.12
168137,483369,157612,2025-01-20,لا يعمل,1657.77
168138,483372,157612,2024-01-06,لا يعمل,4534.06
168139,483381,157613,2024-08-15,تراجع عن الشراء,74.97
168140,483387,157614,2024-07-20,تراجع عن الشراء,361.11
168141,483409,157618,2024-07-04,وصل غير المطلوب,4646.42
168142,483426,157619,2024-04-23,لا يعمل,18560.17
168143,483427,157620,2025-07-05,وصل غير المطلوب,32.94
168144,483429,157620,2025-07-01,لا يعمل,2056.99
168145,483431,157620,2025-09-30,منتج تالف,48277.02
168146,483437,157620,2025-05-14,وصل غير المطلوب,581.38
168147,483459,157624,2024-03-04,منتج تالف,15068.11
168148,483460,157624,2025-08-18,لا يعمل,1914.79
168149,483469,157626,2024-11-07,منتج تالف,395.82
168150,483473,157627,2024-12-31,وصل غير المطلوب,4161.88
168151,483494,157630,2025-06-04,منتج تالف,336.43
168152,483516,157635,2025-04-11,لا يعمل,85.49
168153,483527,157637,2024-09-21,تراجع عن الشراء,75.33
168154,483546,157640,2025-09-20,وصل غير المطلوب,11734.52
168155,483566,157644,2024-06-28,تراجع عن الشراء,318.75
168156,483574,157645,2025-10-06,تراجع عن الشراء,27627.73
168157,483580,157646,2025-06-15,وصل غير المطلوب,2322.78
168158,483582,157647,2024-06-28,لا يعمل,1805.04
168159,483588,157647,2024-05-27,منتج تالف,89508.83
168160,483595,157648,2023-12-20,منتج تالف,17226.91
168161,483603,157649,2024-10-15,تراجع عن الشراء,93.77
168162,483624,157652,2025-04-20,منتج تالف,4083.79
168163,483628,157653,2024-07-29,منتج تالف,129.71
168164,483639,157654,2025-08-06,منتج تالف,163.88
168165,483640,157655,2024-04-10,لا يعمل,3774.18
168166,483643,157656,2024-10-03,منتج تالف,629.76
168167,483659,157658,2025-04-18,وصل غير المطلوب,370.15
168168,483669,157659,2024-11-14,تراجع عن الشراء,1247.41
168169,483684,157660,2024-08-21,تراجع عن الشراء,79.31
168170,483686,157661,2025-04-01,تراجع عن الشراء,312.21
168171,483696,157662,2024-05-07,منتج تالف,459.94
168172,483697,157662,2024-05-16,تراجع عن الشراء,767.28
168173,483721,157666,2025-01-16,لا يعمل,2069.32
168174,483739,157669,2025-07-20,منتج تالف,13543.08
168175,483743,157669,2025-02-18,منتج تالف,95.87
168176,483757,157671,2024-06-26,تراجع عن الشراء,171.6
168177,483758,157671,2024-07-04,وصل غير المطلوب,6023.46
168178,483782,157675,2024-12-10,منتج تالف,533.27
168179,483785,157676,2024-02-07,منتج تالف,5085.46
168180,483788,157676,2024-11-12,منتج تالف,707.67
168181,483789,157676,2024-11-21,لا يعمل,1823.73
168182,483803,157679,2024-07-20,لا يعمل,196.02
168183,483805,157679,2024-08-01,منتج تالف,9125.99
168184,483857,157687,2025-05-22,وصل غير المطلوب,321.66
168185,483863,157688,2024-08-11,لا يعمل,208.85
168186,483874,157690,2024-04-22,تراجع عن الشراء,3086.76
168187,483882,157691,2024-06-02,وصل غير المطلوب,284.07
168188,483886,157692,2025-09-23,وصل غير المطلوب,1007.8
168189,483889,157693,2025-09-08,منتج تالف,324.8
168190,483890,157693,2025-09-11,منتج تالف,440.87
168191,483895,157694,2025-05-16,تراجع عن الشراء,189.89
168192,483914,157699,2024-10-12,وصل غير المطلوب,3399.88
168193,483919,157699,2025-08-05,وصل غير المطلوب,67.14
168194,483924,157700,2024-11-22,لا يعمل,1826.03
168195,483929,157701,2025-01-20,لا يعمل,38.11
168196,483941,157703,2024-03-01,وصل غير المطلوب,12578.88
168197,483945,157704,2025-03-03,منتج تالف,2631.47
168198,483956,157705,2024-11-15,منتج تالف,117.69
168199,483958,157705,2024-08-02,تراجع عن الشراء,1753.74
168200,483965,157706,2024-10-07,تراجع عن الشراء,64.39
168201,483967,157706,2024-10-16,تراجع عن الشراء,4171.9
168202,483971,157707,2025-08-29,تراجع عن الشراء,116.21
168203,483972,157707,2025-08-30,تراجع عن الشراء,181.37
168204,483975,157708,2024-03-09,وصل غير المطلوب,225.19
168205,483988,157710,2024-12-19,منتج تالف,2091.26
168206,483997,157711,2024-05-15,منتج تالف,1146.19
168207,484000,157711,2025-07-29,تراجع عن الشراء,507.55
168208,484004,157711,2025-04-15,لا يعمل,460.49
168209,484040,157716,2024-02-29,منتج تالف,355.09
168210,484049,157717,2025-10-08,تراجع عن الشراء,33.34
168211,484053,157718,2024-10-04,لا يعمل,78.8
168212,484055,157718,2024-05-15,منتج تالف,469.92
168213,484066,157720,2024-01-10,تراجع عن الشراء,522.01
168214,484084,157724,2024-10-10,وصل غير المطلوب,1014.86
168215,484095,157724,2025-08-25,تراجع عن الشراء,241.09
168216,484107,157726,2024-06-22,لا يعمل,2567.21
168217,484115,157727,2024-03-27,لا يعمل,20.43
168218,484116,157727,2025-02-23,تراجع عن الشراء,170.43
168219,484119,157727,2025-11-13,وصل غير المطلوب,5458.27
168220,484161,157732,2024-12-06,منتج تالف,219.31
168221,484166,157734,2025-04-13,منتج تالف,573.81
168222,484184,157736,2025-08-28,تراجع عن الشراء,97.92
168223,484189,157737,2025-04-04,منتج تالف,956.44
168224,484191,157737,2025-10-10,لا يعمل,4860.45
168225,484199,157738,2024-10-23,تراجع عن الشراء,2136.74
168226,484202,157738,2024-03-22,تراجع عن الشراء,1400.48
168227,484206,157738,2025-04-01,منتج تالف,6833.41
168228,484207,157739,2025-10-09,تراجع عن الشراء,394.59
168229,484209,157739,2025-01-26,تراجع عن الشراء,191.95
168230,484219,157741,2024-07-27,وصل غير المطلوب,271.99
168231,484233,157743,2025-11-18,وصل غير المطلوب,384.5
168232,484238,157744,2025-12-12,تراجع عن الشراء,716.02
168233,484246,157745,2024-12-17,تراجع عن الشراء,1366.36
168234,484258,157747,2024-09-15,تراجع عن الشراء,3386.79
168235,484263,157748,2024-12-22,تراجع عن الشراء,10406.79
168236,484285,157750,2024-04-24,وصل غير المطلوب,113.61
168237,484292,157751,2024-10-27,منتج تالف,590.76
168238,484296,157751,2024-05-23,لا يعمل,151.98
168239,484301,157752,2025-02-11,وصل غير المطلوب,246.36
168240,484305,157753,2024-07-17,تراجع عن الشراء,3955.05
168241,484312,157754,2024-06-09,لا يعمل,1543.45
168242,484339,157757,2024-12-02,تراجع عن الشراء,646.57
168243,484346,157759,2024-08-22,لا يعمل,18775.21
168244,484353,157759,2025-10-06,لا يعمل,760.87
168245,484363,157761,2025-08-25,تراجع عن الشراء,561.19
168246,484366,157761,2025-10-25,تراجع عن الشراء,440.78
168247,484369,157761,2025-01-01,لا يعمل,380.6
168248,484374,157762,2025-04-09,لا يعمل,2165.55
168249,484375,157762,2025-03-26,منتج تالف,111.68
168250,484386,157764,2024-12-08,لا يعمل,3563.72
168251,484388,157764,2025-07-29,تراجع عن الشراء,2535.83
168252,484420,157769,2024-05-06,وصل غير المطلوب,30518.17
168253,484430,157770,2025-04-03,لا يعمل,1552.49
168254,484435,157770,2025-07-23,تراجع عن الشراء,1538.93
168255,484438,157771,2025-08-15,لا يعمل,8860.87
168256,484441,157771,2025-07-26,تراجع عن الشراء,1462.74
168257,484448,157773,2024-08-17,تراجع عن الشراء,3932.88
168258,484449,157773,2024-03-10,تراجع عن الشراء,981.63
168259,484474,157777,2025-05-27,منتج تالف,322.35
168260,484476,157777,2025-11-22,منتج تالف,75.35
168261,484478,157777,2025-11-18,منتج تالف,2472.81
168262,484484,157778,2025-09-23,منتج تالف,12.63
168263,484489,157779,2025-06-10,لا يعمل,4393.79
168264,484490,157779,2025-05-26,وصل غير المطلوب,249.25
168265,484505,157781,2024-07-02,تراجع عن الشراء,599.32
168266,484515,157782,2025-05-05,منتج تالف,5585.87
168267,484527,157785,2024-01-23,لا يعمل,1002.1
168268,484536,157786,2025-02-18,لا يعمل,762.01
168269,484539,157786,2024-12-06,منتج تالف,268.82
168270,484541,157786,2025-05-12,لا يعمل,1828.94
168271,484553,157787,2025-11-29,منتج تالف,307.7
168272,484577,157791,2024-06-28,تراجع عن الشراء,8726.53
168273,484583,157791,2024-10-12,منتج تالف,838.27
168274,484606,157795,2025-05-31,منتج تالف,2907.89
168275,484608,157795,2025-06-29,منتج تالف,32976.75
168276,484627,157797,2025-09-02,لا يعمل,231.54
168277,484630,157797,2024-04-23,لا يعمل,2180.1
168278,484634,157798,2025-01-24,منتج تالف,2659.5
168279,484639,157798,2024-03-09,منتج تالف,194.53
168280,484644,157798,2025-07-29,منتج تالف,611.32
168281,484655,157800,2024-10-20,لا يعمل,472.8
168282,484664,157801,2024-03-13,تراجع عن الشراء,247.42
168283,484673,157801,2024-04-18,تراجع عن الشراء,290.95
168284,484684,157803,2024-06-16,وصل غير المطلوب,214.83
168285,484690,157803,2024-09-01,تراجع عن الشراء,54.34
168286,484693,157803,2024-11-13,لا يعمل,212.87
168287,484694,157803,2024-10-30,تراجع عن الشراء,310.82
168288,484699,157804,2025-08-31,لا يعمل,284.16
168289,484705,157805,2024-03-28,تراجع عن الشراء,3759.68
168290,484719,157808,2024-01-07,منتج تالف,237.99
168291,484722,157808,2025-11-21,وصل غير المطلوب,418.02
168292,484736,157810,2025-06-25,وصل غير المطلوب,3068.93
168293,484749,157812,2023-12-15,وصل غير المطلوب,16957.1
168294,484753,157812,2025-05-29,وصل غير المطلوب,25641.4
168295,484762,157813,2025-01-20,وصل غير المطلوب,114.59
168296,484768,157813,2025-03-23,منتج تالف,164.05
168297,484769,157814,2025-03-01,وصل غير المطلوب,41087.54
168298,484772,157814,2024-01-22,منتج تالف,5598.3
168299,484773,157814,2024-10-02,وصل غير المطلوب,2269.99
168300,484774,157814,2024-10-06,لا يعمل,8673.89
168301,484775,157814,2025-05-01,منتج تالف,162.03
168302,484777,157815,2024-02-08,منتج تالف,568.54
168303,484789,157816,2025-11-25,منتج تالف,1526.29
168304,484792,157817,2024-07-20,لا يعمل,1582.07
168305,484793,157817,2024-07-19,تراجع عن الشراء,715.82
168306,484798,157818,2023-12-05,تراجع عن الشراء,30952.11
168307,484801,157819,2025-06-17,تراجع عن الشراء,888.48
168308,484808,157820,2025-09-28,منتج تالف,4434.48
168309,484817,157823,2025-07-24,لا يعمل,501.97
168310,484818,157823,2025-07-12,منتج تالف,216.46
168311,484824,157824,2024-11-01,لا يعمل,6755.39
168312,484829,157824,2025-05-07,لا يعمل,273.22
168313,484841,157825,2025-06-14,وصل غير المطلوب,467.38
168314,484846,157826,2024-07-07,تراجع عن الشراء,23.23
168315,484848,157827,2025-06-22,لا يعمل,1059.35
168316,484849,157827,2025-06-10,وصل غير المطلوب,73566.75
168317,484854,157827,2024-01-10,وصل غير المطلوب,9544.89
168318,484855,157828,2025-03-12,منتج تالف,599.07
168319,484886,157833,2025-03-07,منتج تالف,7469.04
