Return ID,Order Item ID,Customer ID,Return Date,Reason,Refund Amount
263435,911402,211576,2024-02-19,لا يعمل,5129.86
263436,911422,211578,2024-01-11,منتج تالف,1176.06
263437,911425,211578,2024-01-08,تراجع عن الشراء,196.67
263438,911438,211580,2025-08-28,وصل غير المطلوب,3238.66
263439,911441,211580,2025-11-25,منتج تالف,11978.52
263440,911451,211582,2025-10-10,تراجع عن الشراء,365.78
263441,911453,211582,2025-03-08,وصل غير المطلوب,407.98
263442,911454,211582,2025-03-13,تراجع عن الشراء,632.27
263443,911456,211583,2024-07-25,منتج تالف,3070.45
263444,911478,211587,2024-05-09,منتج تالف,364.45
263445,911486,211588,2025-05-02,وصل غير المطلوب,2201.12
263446,911496,211589,2025-03-17,تراجع عن الشراء,1538.88
263447,911498,211589,2025-11-26,منتج تالف,2847.2
263448,911500,211589,2024-11-14,تراجع عن الشراء,2899.82
263449,911503,211589,2024-04-23,منتج تالف,928.01
263450,911510,211590,2024-03-29,لا يعمل,3754.9
263451,911521,211592,2024-05-19,لا يعمل,37464.4
263452,911528,211593,2024-10-01,لا يعمل,6865.63
263453,911531,211594,2024-03-25,تراجع عن الشراء,3754.27
263454,911535,211594,2024-10-06,لا يعمل,797.05
263455,911546,211596,2024-10-02,وصل غير المطلوب,1265.89
263456,911550,211596,2025-09-20,لا يعمل,2538.9
263457,911568,211600,2024-01-07,لا يعمل,445.37
263458,911575,211601,2025-03-23,منتج تالف,1086.32
263459,911582,211602,2025-03-17,لا يعمل,348.61
263460,911586,211602,2025-02-21,وصل غير المطلوب,10524.59
263461,911599,211604,2024-07-27,لا يعمل,6701.81
263462,911607,211605,2025-02-28,لا يعمل,203.58
263463,911625,211608,2024-05-29,وصل غير المطلوب,1955.42
263464,911638,211610,2025-07-01,لا يعمل,4305.66
263465,911655,211612,2025-03-29,لا يعمل,5269.19
263466,911657,211613,2024-07-23,منتج تالف,16834.0
263467,911665,211613,2025-06-07,وصل غير المطلوب,26569.84
263468,911671,211614,2024-12-16,منتج تالف,306.7
263469,911679,211615,2023-12-18,وصل غير المطلوب,4791.45
263470,911694,211618,2025-11-24,لا يعمل,105.86
263471,911701,211619,2025-08-14,لا يعمل,200.56
263472,911703,211619,2025-07-17,لا يعمل,2943.27
263473,911719,211621,2024-04-21,منتج تالف,1099.85
263474,911725,211622,2025-04-25,تراجع عن الشراء,2126.3
263475,911738,211623,2025-02-27,تراجع عن الشراء,11888.8
263476,911739,211623,2025-03-04,منتج تالف,30417.25
263477,911740,211623,2024-07-20,منتج تالف,3086.3
263478,911760,211625,2025-08-24,تراجع عن الشراء,685.63
263479,911761,211626,2025-07-13,تراجع عن الشراء,5457.56
263480,911762,211626,2025-07-11,منتج تالف,840.47
263481,911781,211629,2024-02-12,وصل غير المطلوب,11905.01
263482,911783,211629,2024-02-15,منتج تالف,776.06
263483,911801,211632,2024-01-17,منتج تالف,785.84
263484,911816,211634,2024-09-06,وصل غير المطلوب,1109.02
263485,911817,211634,2024-04-28,لا يعمل,42121.29
263486,911831,211635,2023-12-14,منتج تالف,39901.4
263487,911836,211636,2024-11-30,وصل غير المطلوب,239.89
263488,911872,211640,2024-03-27,منتج تالف,832.66
263489,911876,211641,2024-05-30,منتج تالف,129835.06
263490,911883,211642,2024-10-13,تراجع عن الشراء,3903.5
263491,911892,211643,2025-11-23,منتج تالف,13006.09
263492,911895,211643,2024-08-20,لا يعمل,941.72
263493,911902,211644,2024-01-16,منتج تالف,546.73
263494,911905,211644,2024-01-01,وصل غير المطلوب,3528.78
263495,911910,211645,2025-09-28,وصل غير المطلوب,1392.57
263496,911912,211645,2024-01-17,لا يعمل,1843.08
263497,911923,211646,2025-10-25,لا يعمل,16159.08
263498,911946,211649,2025-05-08,وصل غير المطلوب,6646.74
263499,911959,211651,2025-02-17,لا يعمل,876.36
263500,911962,211652,2025-03-04,وصل غير المطلوب,113.32
263501,911964,211652,2025-09-28,تراجع عن الشراء,607.4
263502,911967,211652,2025-03-31,تراجع عن الشراء,2350.52
263503,911968,211652,2025-04-29,منتج تالف,92795.35
263504,911984,211656,2024-03-10,وصل غير المطلوب,115.07
263505,911987,211656,2025-11-20,لا يعمل,560.51
263506,911989,211656,2025-11-24,تراجع عن الشراء,3209.69
263507,911997,211658,2025-08-07,لا يعمل,3540.09
263508,912008,211659,2025-12-02,منتج تالف,11735.27
263509,912025,211661,2024-03-05,لا يعمل,130562.05
263510,912036,211662,2024-04-15,منتج تالف,1253.86
263511,912042,211663,2024-11-26,لا يعمل,684.86
263512,912050,211664,2025-05-14,وصل غير المطلوب,3390.48
263513,912068,211667,2024-03-31,منتج تالف,18324.51
263514,912073,211667,2025-01-17,تراجع عن الشراء,47633.93
263515,912091,211670,2024-08-01,منتج تالف,14940.19
263516,912099,211671,2024-06-07,وصل غير المطلوب,4114.03
263517,912116,211674,2024-11-12,لا يعمل,5844.11
263518,912119,211674,2025-04-10,لا يعمل,2918.47
263519,912122,211674,2024-08-28,لا يعمل,1600.57
263520,912124,211675,2024-06-12,تراجع عن الشراء,412.59
263521,912133,211675,2024-02-09,منتج تالف,1032.92
263522,912148,211677,2024-02-10,وصل غير المطلوب,166379.09
263523,912149,211677,2024-07-21,وصل غير المطلوب,664.75
263524,912158,211679,2025-09-29,تراجع عن الشراء,369.83
263525,912159,211679,2025-09-20,وصل غير المطلوب,212.7
263526,912185,211682,2024-05-01,تراجع عن الشراء,24878.37
263527,912186,211683,2024-05-04,منتج تالف,1269.41
263528,912189,211683,2025-11-08,منتج تالف,2064.57
263529,912193,211684,2024-08-12,لا يعمل,1347.95
263530,912213,211687,2025-08-24,تراجع عن الشراء,85.17
263531,912222,211688,2025-01-12,تراجع عن الشراء,184.4
263532,912237,211690,2024-09-30,منتج تالف,1457.04
263533,912249,211692,2024-11-22,تراجع عن الشراء,4294.93
263534,912256,211692,2024-08-19,تراجع عن الشراء,13266.3
263535,912259,211694,2025-01-17,لا يعمل,2272.81
263536,912273,211696,2024-01-17,تراجع عن الشراء,355.34
263537,912274,211696,2025-03-27,تراجع عن الشراء,46.13
263538,912275,211696,2025-04-06,لا يعمل,1114.87
263539,912277,211697,2025-08-20,وصل غير المطلوب,3780.96
263540,912290,211698,2024-04-08,منتج تالف,46848.4
263541,912302,211699,2024-10-23,لا يعمل,1002.9
263542,912314,211701,2025-05-17,منتج تالف,6418.22
263543,912317,211701,2024-12-25,وصل غير المطلوب,1482.96
263544,912319,211702,2025-07-11,لا يعمل,29960.8
263545,912324,211704,2024-12-05,تراجع عن الشراء,450.3
263546,912331,211705,2024-05-31,منتج تالف,289.35
263547,912336,211705,2024-12-25,وصل غير المطلوب,607.48
263548,912343,211707,2024-04-14,وصل غير المطلوب,975.81
263549,912344,211707,2024-04-23,منتج تالف,1076.15
263550,912355,211708,2024-05-17,وصل غير المطلوب,14004.72
263551,912358,211709,2024-06-29,منتج تالف,247.73
263552,912364,211710,2025-12-01,وصل غير المطلوب,2514.5
263553,912380,211712,2024-07-11,وصل غير المطلوب,775.85
263554,912389,211713,2025-04-30,وصل غير المطلوب,16710.13
263555,912392,211713,2025-10-04,لا يعمل,512.47
263556,912401,211715,2025-06-02,وصل غير المطلوب,1432.71
263557,912436,211718,2025-06-24,لا يعمل,1787.1
263558,912437,211718,2024-12-07,وصل غير المطلوب,145.2
263559,912445,211719,2024-04-26,لا يعمل,1798.98
263560,912451,211720,2025-08-30,تراجع عن الشراء,2793.28
263561,912455,211721,2025-02-28,تراجع عن الشراء,11194.36
263562,912467,211723,2025-11-21,وصل غير المطلوب,2140.13
263563,912469,211723,2025-11-24,وصل غير المطلوب,1200.63
263564,912471,211723,2025-04-28,منتج تالف,406.37
263565,912488,211726,2024-12-25,منتج تالف,16310.65
263566,912500,211728,2024-05-18,وصل غير المطلوب,519.37
263567,912509,211729,2025-05-06,منتج تالف,16028.53
263568,912511,211729,2024-06-13,وصل غير المطلوب,245.24
263569,912533,211732,2025-07-23,وصل غير المطلوب,1336.47
263570,912537,211732,2024-01-23,وصل غير المطلوب,395.27
263571,912544,211733,2024-09-12,منتج تالف,2368.51
263572,912547,211733,2025-01-09,وصل غير المطلوب,2508.07
263573,912561,211735,2025-02-18,وصل غير المطلوب,5839.88
263574,912567,211736,2024-07-02,لا يعمل,374.48
263575,912572,211736,2025-05-25,لا يعمل,183.9
263576,912584,211738,2025-06-22,منتج تالف,12584.38
263577,912585,211738,2025-06-23,تراجع عن الشراء,1291.67
263578,912594,211739,2025-01-17,وصل غير المطلوب,65267.92
263579,912602,211741,2025-04-22,منتج تالف,12690.43
263580,912607,211741,2024-05-02,منتج تالف,763.41
263581,912610,211742,2025-09-20,تراجع عن الشراء,10673.18
263582,912622,211743,2024-10-27,منتج تالف,2134.73
263583,912626,211743,2024-03-29,وصل غير المطلوب,758.59
263584,912633,211745,2025-10-19,منتج تالف,5583.85
263585,912634,211745,2025-10-21,تراجع عن الشراء,8978.16
263586,912666,211749,2025-06-09,منتج تالف,1859.26
263587,912670,211749,2025-09-18,وصل غير المطلوب,4413.9
263588,912671,211749,2025-09-21,منتج تالف,26757.14
263589,912686,211752,2025-05-14,منتج تالف,7511.2
263590,912702,211754,2024-07-10,منتج تالف,479.55
263591,912705,211754,2024-10-29,منتج تالف,348.0
263592,912709,211755,2025-03-24,منتج تالف,1637.65
263593,912736,211758,2025-11-17,لا يعمل,980.75
263594,912742,211759,2025-06-05,وصل غير المطلوب,246.6
263595,912743,211759,2024-03-10,وصل غير المطلوب,201.06
263596,912759,211761,2024-01-06,منتج تالف,1439.9
263597,912769,211763,2024-07-05,وصل غير المطلوب,3164.27
263598,912773,211763,2024-02-07,منتج تالف,1404.69
263599,912810,211769,2025-05-22,لا يعمل,763.78
263600,912812,211770,2025-11-04,لا يعمل,4872.14
263601,912822,211771,2024-06-09,لا يعمل,753.3
263602,912828,211771,2025-11-07,تراجع عن الشراء,172.06
263603,912830,211772,2024-11-24,منتج تالف,539.7
263604,912844,211774,2024-01-20,لا يعمل,567.32
263605,912848,211774,2024-03-26,وصل غير المطلوب,127.14
263606,912850,211774,2024-01-19,منتج تالف,348.79
263607,912860,211776,2025-02-26,وصل غير المطلوب,2121.45
263608,912861,211776,2024-08-25,منتج تالف,2025.12
263609,912862,211776,2024-01-10,تراجع عن الشراء,570.15
263610,912876,211778,2025-08-28,منتج تالف,65581.34
263611,912879,211779,2025-11-30,وصل غير المطلوب,688.18
263612,912882,211779,2025-06-23,لا يعمل,268.0
263613,912883,211779,2025-06-24,وصل غير المطلوب,2807.26
263614,912884,211779,2025-07-04,منتج تالف,819.48
263615,912894,211780,2024-12-29,منتج تالف,336.12
263616,912898,211781,2025-02-03,منتج تالف,753.66
263617,912914,211784,2024-05-21,تراجع عن الشراء,34041.19
263618,912919,211785,2024-07-26,وصل غير المطلوب,81255.72
263619,912921,211785,2025-08-08,تراجع عن الشراء,3418.15
263620,912923,211786,2025-05-16,منتج تالف,368.44
263621,912924,211786,2025-05-04,وصل غير المطلوب,465.46
263622,912926,211786,2025-01-04,منتج تالف,2488.63
263623,912966,211791,2024-06-29,تراجع عن الشراء,867.19
263624,912970,211792,2023-12-09,تراجع عن الشراء,37568.05
263625,912978,211792,2024-07-27,منتج تالف,11576.19
263626,912981,211793,2025-03-26,تراجع عن الشراء,4128.36
263627,912986,211793,2024-02-20,تراجع عن الشراء,2046.13
263628,912993,211795,2025-09-21,لا يعمل,2170.31
263629,913003,211797,2025-04-15,لا يعمل,4155.54
263630,913011,211798,2025-01-05,وصل غير المطلوب,40439.33
263631,913020,211799,2024-04-23,وصل غير المطلوب,1248.92
263632,913021,211799,2024-05-09,منتج تالف,4639.26
263633,913024,211799,2025-11-25,لا يعمل,129284.41
263634,913025,211799,2025-11-18,منتج تالف,1749.84
263635,913027,211800,2025-04-24,وصل غير المطلوب,369.93
263636,913028,211800,2024-03-04,وصل غير المطلوب,1954.82
263637,913039,211801,2024-07-29,لا يعمل,3793.78
263638,913040,211801,2024-08-10,وصل غير المطلوب,88031.82
263639,913051,211802,2024-07-06,منتج تالف,5494.03
263640,913052,211803,2025-12-07,وصل غير المطلوب,23788.86
263641,913076,211807,2024-02-16,وصل غير المطلوب,30029.28
263642,913082,211808,2024-10-01,منتج تالف,9979.33
263643,913103,211811,2024-01-27,وصل غير المطلوب,1531.55
263644,913122,211815,2024-09-24,تراجع عن الشراء,39215.35
263645,913132,211816,2024-11-14,منتج تالف,257.9
263646,913158,211819,2024-07-04,تراجع عن الشراء,350.78
263647,913173,211821,2025-06-05,لا يعمل,828.44
263648,913176,211822,2024-05-12,تراجع عن الشراء,2454.42
263649,913178,211822,2024-05-19,منتج تالف,4763.64
263650,913182,211822,2023-12-13,لا يعمل,40938.13
263651,913184,211823,2025-09-04,لا يعمل,394.93
263652,913185,211823,2025-08-19,منتج تالف,2382.76
263653,913198,211825,2024-10-06,منتج تالف,16652.46
263654,913200,211825,2024-09-29,منتج تالف,10820.56
263655,913202,211826,2024-07-16,لا يعمل,3659.54
263656,913210,211827,2024-12-19,منتج تالف,5552.53
263657,913231,211831,2024-10-27,وصل غير المطلوب,2533.13
263658,913234,211832,2024-03-18,تراجع عن الشراء,356.67
263659,913237,211832,2024-06-18,منتج تالف,1095.72
263660,913238,211832,2024-06-08,لا يعمل,1738.26
263661,913239,211833,2025-11-20,تراجع عن الشراء,713.83
263662,913246,211833,2024-09-20,وصل غير المطلوب,121.7
263663,913247,211833,2025-04-20,منتج تالف,4807.65
263664,913254,211834,2024-04-08,لا يعمل,761.91
263665,913261,211835,2025-09-19,وصل غير المطلوب,794.87
263666,913265,211836,2024-10-25,وصل غير المطلوب,389.97
263667,913268,211836,2024-06-16,منتج تالف,285.08
263668,913281,211838,2024-08-13,تراجع عن الشراء,555.23
263669,913286,211838,2025-11-12,لا يعمل,1746.48
263670,913288,211839,2025-05-08,تراجع عن الشراء,9692.1
263671,913303,211840,2025-04-30,تراجع عن الشراء,584.64
263672,913305,211840,2025-08-11,تراجع عن الشراء,365.1
263673,913314,211842,2025-03-17,منتج تالف,384.34
263674,913319,211843,2025-01-03,لا يعمل,194.74
263675,913325,211845,2025-04-15,وصل غير المطلوب,963.39
263676,913326,211845,2025-04-11,تراجع عن الشراء,13967.75
263677,913344,211847,2025-05-08,وصل غير المطلوب,282.7
263678,913356,211849,2025-07-12,وصل غير المطلوب,1241.49
263679,913374,211852,2024-08-14,لا يعمل,1669.05
263680,913391,211854,2024-02-05,لا يعمل,118777.77
263681,913395,211856,2025-08-05,وصل غير المطلوب,5779.92
263682,913449,211863,2024-05-07,وصل غير المطلوب,248.69
263683,913454,211864,2025-11-26,لا يعمل,32510.46
263684,913458,211865,2024-04-28,تراجع عن الشراء,5490.19
263685,913467,211866,2024-10-05,تراجع عن الشراء,4626.88
263686,913477,211867,2024-04-11,تراجع عن الشراء,3055.26
263687,913479,211867,2024-02-11,تراجع عن الشراء,979.87
263688,913486,211868,2025-11-21,منتج تالف,2945.03
263689,913487,211868,2025-12-05,لا يعمل,1906.57
263690,913508,211873,2024-02-22,لا يعمل,5367.61
263691,913529,211875,2024-04-18,لا يعمل,4142.77
263692,913538,211875,2024-02-04,لا يعمل,3689.01
263693,913550,211877,2025-02-22,وصل غير المطلوب,435.61
263694,913551,211877,2025-02-21,منتج تالف,16706.03
263695,913555,211878,2025-10-14,منتج تالف,36502.21
263696,913561,211880,2024-06-28,منتج تالف,1310.59
263697,913566,211880,2024-11-17,لا يعمل,1146.35
263698,913573,211881,2024-04-13,منتج تالف,6638.88
263699,913583,211882,2024-08-05,منتج تالف,21348.47
263700,913584,211882,2024-08-07,منتج تالف,502.15
263701,913585,211882,2024-03-30,وصل غير المطلوب,85250.75
263702,913594,211884,2024-08-28,منتج تالف,191734.29
263703,913607,211885,2024-05-10,تراجع عن الشراء,487.37
263704,913609,211885,2025-02-08,منتج تالف,3901.51
263705,913614,211887,2024-06-15,وصل غير المطلوب,26909.44
263706,913616,211887,2025-12-08,وصل غير المطلوب,698.83
263707,913621,211888,2025-04-15,منتج تالف,12630.52
263708,913623,211888,2025-04-16,وصل غير المطلوب,3869.17
263709,913637,211889,2024-05-05,تراجع عن الشراء,1780.85
263710,913641,211889,2025-01-08,لا يعمل,2102.75
263711,913644,211890,2025-08-19,منتج تالف,94.51
263712,913648,211891,2025-07-02,تراجع عن الشراء,22490.98
263713,913649,211891,2025-06-25,لا يعمل,465.91
263714,913655,211892,2024-12-13,تراجع عن الشراء,15353.44
263715,913658,211892,2025-05-30,منتج تالف,5406.85
263716,913662,211892,2025-03-11,منتج تالف,1286.46
263717,913665,211893,2024-04-23,منتج تالف,153.85
263718,913678,211895,2024-04-08,منتج تالف,3418.03
263719,913692,211899,2025-01-03,منتج تالف,22151.61
263720,913697,211900,2024-03-04,تراجع عن الشراء,142.05
263721,913698,211900,2024-02-29,لا يعمل,6225.9
263722,913700,211901,2024-01-23,منتج تالف,538.55
263723,913708,211902,2025-06-24,وصل غير المطلوب,2544.62
263724,913731,211903,2024-05-18,منتج تالف,31029.34
263725,913745,211906,2025-04-14,وصل غير المطلوب,2061.48
263726,913748,211906,2025-03-24,لا يعمل,354.76
263727,913753,211906,2024-07-11,لا يعمل,3951.88
263728,913760,211907,2025-08-26,وصل غير المطلوب,88.16
263729,913771,211908,2024-11-18,منتج تالف,717.04
263730,913789,211911,2024-05-27,وصل غير المطلوب,1090.54
263731,913814,211915,2024-11-14,وصل غير المطلوب,1680.31
263732,913827,211917,2024-08-18,تراجع عن الشراء,10368.3
263733,913834,211918,2024-09-04,وصل غير المطلوب,298.4
263734,913842,211919,2024-04-27,تراجع عن الشراء,213.24
263735,913849,211920,2024-03-19,تراجع عن الشراء,2845.35
263736,913863,211921,2025-11-07,تراجع عن الشراء,3410.36
263737,913869,211922,2025-05-15,منتج تالف,299.5
263738,913881,211923,2024-01-31,تراجع عن الشراء,206.42
263739,913897,211925,2024-08-27,منتج تالف,3589.25
263740,913901,211926,2024-10-31,تراجع عن الشراء,6856.64
263741,913908,211927,2024-11-27,وصل غير المطلوب,14050.56
263742,913918,211928,2025-06-05,لا يعمل,5634.85
263743,913956,211934,2024-03-05,تراجع عن الشراء,2327.49
263744,913972,211936,2024-05-03,لا يعمل,785.71
263745,913976,211937,2025-08-15,لا يعمل,370.42
263746,914001,211941,2025-07-07,تراجع عن الشراء,5814.49
263747,914046,211947,2024-01-24,تراجع عن الشراء,212.81
263748,914047,211947,2024-01-17,تراجع عن الشراء,130.01
263749,914048,211947,2024-01-10,منتج تالف,868.3
263750,914062,211949,2025-10-09,لا يعمل,14428.68
263751,914065,211949,2024-02-27,منتج تالف,2063.0
263752,914074,211950,2025-05-30,منتج تالف,2540.61
263753,914075,211951,2024-01-17,منتج تالف,215893.5
263754,914104,211955,2024-11-12,وصل غير المطلوب,331.89
263755,914122,211958,2025-07-16,منتج تالف,10099.69
263756,914140,211960,2025-04-16,تراجع عن الشراء,331.83
263757,914143,211961,2025-05-27,وصل غير المطلوب,1085.89
263758,914145,211962,2025-07-15,وصل غير المطلوب,8049.31
263759,914150,211962,2024-04-19,منتج تالف,38418.2
263760,914169,211964,2024-01-12,تراجع عن الشراء,8074.73
263761,914172,211965,2024-10-06,تراجع عن الشراء,254.61
263762,914176,211966,2025-08-20,منتج تالف,161.41
263763,914184,211967,2024-07-18,لا يعمل,910.07
263764,914193,211968,2024-08-17,لا يعمل,1244.66
263765,914196,211968,2025-04-04,تراجع عن الشراء,3514.55
263766,914198,211968,2025-07-21,وصل غير المطلوب,3146.89
263767,914200,211969,2024-07-22,منتج تالف,5548.06
263768,914215,211970,2025-07-28,منتج تالف,296.06
263769,914220,211971,2024-12-22,منتج تالف,2720.24
263770,914228,211972,2024-11-07,منتج تالف,411.02
263771,914240,211974,2024-12-21,لا يعمل,2400.19
263772,914241,211975,2025-02-27,وصل غير المطلوب,578.24
263773,914242,211975,2025-03-06,لا يعمل,7316.12
263774,914243,211975,2025-05-24,لا يعمل,11978.66
263775,914244,211975,2025-05-18,تراجع عن الشراء,503.65
263776,914253,211976,2024-03-30,لا يعمل,4718.62
263777,914261,211977,2024-03-12,وصل غير المطلوب,9600.96
263778,914268,211977,2024-07-16,منتج تالف,820.3
263779,914283,211980,2025-05-19,لا يعمل,2894.96
263780,914288,211980,2024-05-21,منتج تالف,2025.67
263781,914299,211981,2025-08-28,منتج تالف,12819.0
263782,914305,211981,2025-11-09,وصل غير المطلوب,1689.22
263783,914307,211982,2025-10-24,وصل غير المطلوب,204.56
263784,914312,211983,2024-09-24,تراجع عن الشراء,697.61
263785,914315,211983,2024-08-07,تراجع عن الشراء,1459.76
263786,914320,211984,2024-07-15,منتج تالف,1149.9
263787,914326,211985,2024-10-06,وصل غير المطلوب,537.51
263788,914350,211988,2024-09-27,تراجع عن الشراء,3330.24
263789,914360,211989,2025-06-03,تراجع عن الشراء,415.58
263790,914379,211993,2024-07-18,تراجع عن الشراء,6169.32
263791,914386,211994,2024-02-20,وصل غير المطلوب,488.82
263792,914391,211995,2024-07-31,وصل غير المطلوب,45332.06
263793,914399,211996,2024-12-28,لا يعمل,958.6
263794,914403,211996,2025-06-19,لا يعمل,549.48
263795,914406,211997,2024-05-27,لا يعمل,4926.95
263796,914409,211997,2024-07-15,منتج تالف,2887.61
263797,914410,211997,2025-02-16,منتج تالف,255.02
263798,914414,211997,2025-10-31,وصل غير المطلوب,49334.82
263799,914417,211998,2025-09-04,تراجع عن الشراء,10908.25
263800,914418,211998,2025-08-27,لا يعمل,22692.35
263801,914422,211999,2024-04-22,لا يعمل,1662.86
263802,914423,211999,2024-04-18,وصل غير المطلوب,182.24
263803,914424,211999,2024-04-27,منتج تالف,6860.36
263804,914426,212000,2025-08-04,تراجع عن الشراء,6328.61
263805,914441,212001,2024-02-06,تراجع عن الشراء,6022.51
263806,914455,212003,2024-11-30,وصل غير المطلوب,21866.08
263807,914479,212006,2024-04-06,منتج تالف,239.6
263808,914486,212007,2025-01-24,تراجع عن الشراء,901.7
263809,914487,212008,2024-02-27,لا يعمل,954.34
263810,914494,212008,2025-09-27,منتج تالف,86.73
263811,914495,212009,2025-02-11,وصل غير المطلوب,322.85
263812,914504,212009,2024-06-23,لا يعمل,68168.09
263813,914507,212010,2025-02-19,منتج تالف,164.78
263814,914540,212014,2025-08-30,تراجع عن الشراء,2552.67
263815,914545,212015,2025-02-01,لا يعمل,10699.9
263816,914553,212016,2024-06-30,وصل غير المطلوب,128.76
263817,914555,212016,2025-02-21,تراجع عن الشراء,946.87
263818,914558,212017,2024-03-17,تراجع عن الشراء,4501.13
263819,914572,212019,2025-03-19,وصل غير المطلوب,33686.71
263820,914574,212019,2025-10-14,لا يعمل,359.47
263821,914579,212020,2024-01-23,منتج تالف,527.9
263822,914586,212021,2025-04-11,لا يعمل,364.03
263823,914620,212026,2025-12-14,لا يعمل,2337.55
263824,914628,212027,2024-08-13,لا يعمل,2035.49
263825,914636,212029,2024-12-23,منتج تالف,1586.34
263826,914642,212029,2024-07-31,وصل غير المطلوب,1666.63
263827,914648,212030,2024-01-07,تراجع عن الشراء,2242.5
263828,914650,212030,2024-01-19,منتج تالف,17407.31
263829,914662,212033,2025-09-28,تراجع عن الشراء,7144.18
263830,914666,212034,2024-01-18,تراجع عن الشراء,2828.04
263831,914669,212034,2025-08-23,تراجع عن الشراء,1644.16
263832,914681,212035,2024-07-08,وصل غير المطلوب,2660.88
263833,914683,212035,2025-01-26,تراجع عن الشراء,311.8
263834,914690,212036,2025-01-11,لا يعمل,2467.18
263835,914691,212036,2025-01-05,منتج تالف,5995.06
263836,914704,212038,2024-11-06,منتج تالف,641.82
263837,914726,212042,2024-11-15,منتج تالف,837.11
263838,914728,212042,2024-11-05,منتج تالف,11522.56
263839,914746,212044,2024-11-11,منتج تالف,1217.05
263840,914749,212044,2025-08-20,لا يعمل,4191.26
263841,914761,212046,2024-03-28,تراجع عن الشراء,1107.75
263842,914771,212048,2025-02-06,منتج تالف,15458.12
263843,914776,212049,2024-09-25,وصل غير المطلوب,2583.84
263844,914787,212050,2024-10-29,تراجع عن الشراء,276.73
263845,914790,212050,2024-07-20,منتج تالف,351.39
263846,914793,212051,2025-05-13,تراجع عن الشراء,682.05
263847,914798,212051,2024-10-13,وصل غير المطلوب,825.89
263848,914810,212053,2025-02-22,وصل غير المطلوب,45788.89
263849,914820,212055,2025-05-01,منتج تالف,436.1
263850,914823,212055,2024-08-19,منتج تالف,51396.61
263851,914832,212056,2024-02-11,لا يعمل,34476.92
263852,914847,212057,2025-01-19,وصل غير المطلوب,210.72
263853,914848,212058,2023-12-14,لا يعمل,1648.32
263854,914858,212059,2024-10-12,لا يعمل,393.58
263855,914867,212061,2025-07-25,وصل غير المطلوب,1368.76
263856,914911,212067,2024-05-31,منتج تالف,1365.49
263857,914915,212067,2025-11-09,وصل غير المطلوب,657.26
263858,914928,212070,2024-09-03,تراجع عن الشراء,534.91
263859,914931,212070,2024-04-16,لا يعمل,127.65
263860,914934,212071,2024-12-07,لا يعمل,557.25
263861,914944,212072,2024-10-28,وصل غير المطلوب,359.13
263862,914946,212073,2024-08-14,منتج تالف,94819.85
263863,914949,212074,2025-08-05,تراجع عن الشراء,5102.53
263864,914969,212077,2024-03-22,وصل غير المطلوب,2449.95
263865,914977,212078,2025-02-03,منتج تالف,1633.91
263866,914985,212079,2024-02-04,وصل غير المطلوب,689.79
263867,914992,212081,2025-10-24,منتج تالف,3685.84
263868,915000,212083,2024-01-19,منتج تالف,33828.17
263869,915010,212084,2025-10-27,لا يعمل,8089.4
263870,915011,212084,2025-11-29,وصل غير المطلوب,4571.97
263871,915015,212085,2024-12-06,وصل غير المطلوب,142.97
263872,915021,212086,2025-05-05,وصل غير المطلوب,338.57
263873,915023,212087,2024-12-10,لا يعمل,4160.59
263874,915032,212088,2025-01-06,تراجع عن الشراء,11164.49
263875,915041,212090,2025-05-02,تراجع عن الشراء,293.01
263876,915042,212090,2025-08-30,لا يعمل,20704.04
263877,915047,212090,2025-11-09,تراجع عن الشراء,34509.29
263878,915055,212091,2024-08-09,لا يعمل,2910.29
263879,915068,212093,2024-06-18,منتج تالف,135.14
263880,915071,212093,2024-10-21,وصل غير المطلوب,1019.07
263881,915091,212096,2025-04-22,تراجع عن الشراء,859.59
263882,915103,212098,2025-01-01,لا يعمل,1086.97
263883,915105,212098,2025-02-27,لا يعمل,2797.12
263884,915107,212099,2024-09-02,لا يعمل,1265.61
263885,915123,212101,2025-04-13,تراجع عن الشراء,15354.48
263886,915124,212101,2025-04-14,تراجع عن الشراء,27496.96
263887,915147,212105,2023-12-20,تراجع عن الشراء,42166.52
263888,915150,212105,2024-08-30,لا يعمل,180.47
263889,915151,212105,2024-09-04,وصل غير المطلوب,90970.41
263890,915161,212107,2025-06-08,لا يعمل,1715.71
263891,915166,212108,2024-02-09,وصل غير المطلوب,99.12
263892,915177,212110,2024-01-23,منتج تالف,11889.86
263893,915185,212111,2025-04-13,منتج تالف,8246.76
263894,915186,212111,2025-05-23,وصل غير المطلوب,3042.94
263895,915190,212112,2023-12-22,وصل غير المطلوب,487.91
263896,915193,212113,2024-02-28,وصل غير المطلوب,486.73
263897,915195,212113,2024-03-01,منتج تالف,1011.75
263898,915209,212115,2025-04-24,وصل غير المطلوب,138.44
263899,915214,212115,2024-09-13,تراجع عن الشراء,3409.13
263900,915226,212117,2024-11-11,تراجع عن الشراء,2440.94
263901,915230,212118,2024-12-12,وصل غير المطلوب,520.24
263902,915239,212120,2025-01-21,منتج تالف,6939.29
263903,915246,212121,2024-06-10,تراجع عن الشراء,2471.17
263904,915250,212122,2024-06-11,منتج تالف,5608.97
263905,915251,212122,2025-06-11,لا يعمل,2863.82
263906,915252,212122,2025-06-10,لا يعمل,11688.05
