Return ID,Order Item ID,Customer ID,Return Date,Reason,Refund Amount
71367,41157,101580,2025-10-14,وصل غير المطلوب,687.68
71368,41166,101581,2025-06-06,وصل غير المطلوب,3258.4
71369,41167,101581,2025-01-26,وصل غير المطلوب,77145.42
71370,41174,101582,2025-04-02,منتج تالف,379.47
71371,41175,101582,2025-04-09,تراجع عن الشراء,179.27
71372,41183,101583,2024-01-20,وصل غير المطلوب,3348.0
71373,41190,101583,2025-07-20,منتج تالف,211.89
71374,41193,101584,2023-12-25,منتج تالف,292.96
71375,41194,101584,2024-11-02,منتج تالف,6645.07
71376,41200,101585,2024-06-21,لا يعمل,1886.69
71377,41204,101585,2024-08-22,وصل غير المطلوب,110.84
71378,41205,101586,2025-08-25,تراجع عن الشراء,1809.65
71379,41210,101586,2025-09-03,وصل غير المطلوب,176.93
71380,41229,101589,2024-08-09,وصل غير المطلوب,1234.13
71381,41245,101591,2023-12-15,منتج تالف,996.74
71382,41251,101592,2025-01-24,منتج تالف,3177.78
71383,41252,101592,2025-01-18,تراجع عن الشراء,555.28
71384,41254,101592,2025-03-08,تراجع عن الشراء,365.09
71385,41256,101592,2025-03-12,تراجع عن الشراء,963.37
71386,41266,101593,2025-01-22,تراجع عن الشراء,342713.56
71387,41277,101594,2024-02-14,وصل غير المطلوب,263.52
71388,41278,101595,2024-09-11,منتج تالف,759.34
71389,41292,101597,2024-04-19,وصل غير المطلوب,5653.76
71390,41301,101598,2025-06-16,لا يعمل,377.78
71391,41302,101598,2025-06-19,تراجع عن الشراء,6457.97
71392,41303,101599,2024-01-24,منتج تالف,310.2
71393,41310,101599,2024-04-06,تراجع عن الشراء,2424.31
71394,41322,101602,2025-02-06,وصل غير المطلوب,2110.45
71395,41335,101603,2025-02-10,لا يعمل,5175.8
71396,41337,101603,2025-05-20,لا يعمل,212.21
71397,41352,101605,2024-09-18,تراجع عن الشراء,2866.2
71398,41365,101606,2024-07-07,وصل غير المطلوب,3441.07
71399,41369,101607,2025-07-25,تراجع عن الشراء,2875.45
71400,41373,101607,2025-11-05,تراجع عن الشراء,99.2
71401,41383,101608,2024-12-04,تراجع عن الشراء,557.2
71402,41396,101609,2024-07-06,وصل غير المطلوب,1898.86
71403,41413,101611,2024-07-23,منتج تالف,186.95
71404,41428,101613,2024-01-28,منتج تالف,234.54
71405,41437,101615,2024-04-08,منتج تالف,4199.2
71406,41440,101615,2024-08-18,منتج تالف,465.79
71407,41444,101615,2024-04-14,لا يعمل,5556.09
71408,41446,101615,2025-04-19,لا يعمل,53277.48
71409,41466,101619,2024-11-16,تراجع عن الشراء,92555.12
71410,41482,101620,2025-02-27,تراجع عن الشراء,441.11
71411,41484,101621,2025-08-28,منتج تالف,1605.4
71412,41496,101623,2025-02-27,تراجع عن الشراء,26530.91
71413,41498,101623,2024-01-30,تراجع عن الشراء,439.33
71414,41505,101624,2025-02-23,منتج تالف,296.88
71415,41515,101625,2024-11-09,منتج تالف,5082.73
71416,41523,101626,2025-01-03,منتج تالف,257.26
71417,41528,101626,2025-03-11,لا يعمل,832.76
71418,41530,101626,2025-09-25,منتج تالف,482.01
71419,41533,101627,2024-12-31,تراجع عن الشراء,25265.48
71420,41538,101627,2024-02-28,منتج تالف,4661.28
71421,41544,101628,2024-10-10,لا يعمل,1118.39
71422,41549,101629,2025-07-25,لا يعمل,1055.8
71423,41572,101632,2024-01-28,وصل غير المطلوب,11768.04
71424,41577,101633,2025-05-03,لا يعمل,541.65
71425,41588,101634,2024-02-15,لا يعمل,96.59
71426,41646,101643,2025-07-16,تراجع عن الشراء,604.5
71427,41655,101645,2025-04-06,تراجع عن الشراء,539.75
71428,41664,101646,2025-06-24,تراجع عن الشراء,172.19
71429,41670,101647,2024-01-21,لا يعمل,28538.73
71430,41671,101647,2025-09-26,تراجع عن الشراء,360.25
71431,41675,101647,2024-02-17,لا يعمل,465.35
71432,41679,101648,2025-04-01,منتج تالف,4568.18
71433,41703,101653,2024-01-06,لا يعمل,553.78
71434,41705,101653,2023-12-30,تراجع عن الشراء,2453.33
71435,41709,101653,2024-06-27,منتج تالف,8192.02
71436,41711,101653,2025-03-10,وصل غير المطلوب,301541.87
71437,41712,101654,2025-01-25,تراجع عن الشراء,334.68
71438,41721,101655,2025-01-05,منتج تالف,6961.82
71439,41741,101658,2024-05-22,منتج تالف,22361.57
71440,41743,101658,2024-07-21,منتج تالف,492.67
71441,41745,101659,2025-04-06,منتج تالف,593.2
71442,41765,101661,2024-09-26,لا يعمل,7476.46
71443,41777,101662,2024-11-14,وصل غير المطلوب,10442.99
71444,41786,101664,2025-07-31,لا يعمل,302.99
71445,41821,101670,2025-12-01,تراجع عن الشراء,208.17
71446,41841,101674,2024-11-29,منتج تالف,1217.09
71447,41847,101674,2025-04-30,منتج تالف,507.59
71448,41852,101675,2025-01-21,لا يعمل,4002.52
71449,41869,101677,2025-06-01,وصل غير المطلوب,879.93
71450,41870,101677,2024-06-21,وصل غير المطلوب,116285.31
71451,41945,101688,2024-06-29,لا يعمل,452801.03
71452,41955,101690,2025-02-05,تراجع عن الشراء,516.48
71453,41973,101693,2025-02-26,لا يعمل,155.41
71454,41984,101695,2025-06-28,منتج تالف,379.76
71455,41999,101696,2025-11-08,منتج تالف,321.59
71456,42006,101697,2025-03-15,منتج تالف,1450.64
71457,42050,101702,2025-02-21,وصل غير المطلوب,11333.51
71458,42057,101703,2024-01-01,منتج تالف,2154.54
71459,42060,101704,2024-04-07,وصل غير المطلوب,11168.54
71460,42062,101704,2024-04-03,لا يعمل,10684.64
71461,42065,101705,2024-10-15,لا يعمل,590.88
71462,42067,101705,2024-10-04,لا يعمل,5076.14
71463,42068,101705,2024-10-05,تراجع عن الشراء,4180.98
71464,42075,101706,2025-12-11,تراجع عن الشراء,1888.75
71465,42082,101708,2025-06-15,وصل غير المطلوب,1085.15
71466,42089,101709,2025-01-23,وصل غير المطلوب,285.14
71467,42106,101713,2024-10-05,وصل غير المطلوب,3815.1
71468,42135,101716,2024-03-01,وصل غير المطلوب,830.79
71469,42136,101717,2024-09-29,تراجع عن الشراء,1326.53
71470,42143,101718,2025-01-10,وصل غير المطلوب,1472.0
71471,42144,101718,2025-04-05,لا يعمل,500.7
71472,42147,101718,2024-09-12,تراجع عن الشراء,888.94
71473,42161,101720,2024-11-15,وصل غير المطلوب,2432.02
71474,42164,101720,2024-08-03,تراجع عن الشراء,29235.47
71475,42165,101720,2024-08-18,وصل غير المطلوب,391.34
71476,42177,101722,2025-05-04,منتج تالف,292.47
71477,42182,101723,2024-04-02,وصل غير المطلوب,18318.34
71478,42193,101724,2024-03-30,وصل غير المطلوب,1045.86
71479,42201,101726,2024-12-16,لا يعمل,3909.36
71480,42207,101727,2025-01-03,تراجع عن الشراء,1193.99
71481,42213,101728,2024-09-29,تراجع عن الشراء,3065.56
71482,42228,101730,2024-12-12,منتج تالف,15866.15
71483,42229,101730,2024-03-24,لا يعمل,833.98
71484,42231,101731,2025-04-22,منتج تالف,5322.53
71485,42232,101731,2025-04-22,منتج تالف,261.05
71486,42238,101731,2025-06-14,منتج تالف,1153.96
71487,42239,101731,2025-06-18,تراجع عن الشراء,620.78
71488,42242,101731,2025-09-21,منتج تالف,645.24
71489,42248,101732,2025-10-22,منتج تالف,2040.33
71490,42256,101733,2025-05-07,وصل غير المطلوب,118.52
71491,42257,101734,2025-04-17,تراجع عن الشراء,1141.4
71492,42265,101735,2025-07-03,لا يعمل,2491.72
71493,42266,101736,2025-06-14,وصل غير المطلوب,8299.39
71494,42282,101739,2024-07-03,وصل غير المطلوب,3516.49
71495,42290,101740,2024-12-05,منتج تالف,3296.01
71496,42301,101742,2024-11-27,تراجع عن الشراء,188.75
71497,42307,101743,2025-07-05,وصل غير المطلوب,371.4
71498,42317,101745,2024-03-12,تراجع عن الشراء,300.97
71499,42324,101746,2025-09-22,وصل غير المطلوب,23178.28
71500,42328,101747,2024-08-10,لا يعمل,130.44
71501,42330,101747,2024-08-01,تراجع عن الشراء,1128.73
71502,42338,101748,2024-04-20,تراجع عن الشراء,261.19
71503,42341,101749,2024-11-27,وصل غير المطلوب,2767.84
71504,42349,101751,2025-07-20,وصل غير المطلوب,28630.89
71505,42351,101751,2025-06-17,لا يعمل,335.99
71506,42366,101755,2025-04-15,تراجع عن الشراء,288.53
71507,42368,101755,2024-11-05,تراجع عن الشراء,1538.07
71508,42369,101755,2024-10-31,لا يعمل,781.19
71509,42370,101755,2024-02-02,لا يعمل,413.02
71510,42374,101756,2025-04-16,وصل غير المطلوب,366.75
71511,42377,101756,2025-02-27,وصل غير المطلوب,1758.09
71512,42380,101756,2024-03-04,وصل غير المطلوب,23556.26
71513,42381,101756,2025-09-03,منتج تالف,364.13
71514,42386,101757,2023-12-30,لا يعمل,16585.92
71515,42399,101759,2023-12-28,منتج تالف,5804.22
71516,42403,101760,2025-02-15,تراجع عن الشراء,634.18
71517,42411,101761,2025-07-05,منتج تالف,449.22
71518,42412,101761,2025-07-12,لا يعمل,629.23
71519,42423,101764,2024-04-08,لا يعمل,323.89
71520,42431,101765,2024-02-07,منتج تالف,96693.48
71521,42442,101767,2025-08-06,لا يعمل,4424.17
71522,42460,101771,2024-09-22,تراجع عن الشراء,660.84
71523,42464,101772,2025-10-13,لا يعمل,1253.85
71524,42485,101776,2024-08-10,تراجع عن الشراء,107.19
71525,42495,101777,2025-08-08,تراجع عن الشراء,2015.99
71526,42501,101778,2024-05-20,تراجع عن الشراء,214.26
71527,42506,101778,2025-08-25,منتج تالف,1793.14
71528,42510,101779,2024-10-23,وصل غير المطلوب,1693.95
71529,42513,101780,2025-02-04,تراجع عن الشراء,3016.92
71530,42523,101781,2025-03-01,لا يعمل,530.62
71531,42542,101785,2025-02-18,منتج تالف,1110.22
71532,42549,101786,2025-10-17,منتج تالف,2020.51
71533,42558,101787,2025-11-07,منتج تالف,174.35
71534,42569,101788,2025-01-17,وصل غير المطلوب,164.08
71535,42580,101790,2024-04-13,منتج تالف,1072.42
71536,42582,101790,2024-04-27,تراجع عن الشراء,1126.07
71537,42583,101790,2025-06-16,تراجع عن الشراء,1004.31
71538,42590,101792,2024-11-24,منتج تالف,1640.62
71539,42597,101792,2025-04-11,منتج تالف,10268.95
71540,42598,101792,2024-07-26,منتج تالف,1846.8
71541,42600,101793,2024-11-16,لا يعمل,689.16
71542,42606,101793,2025-11-16,لا يعمل,705.08
71543,42611,101794,2025-06-06,لا يعمل,21481.43
71544,42625,101797,2025-06-24,وصل غير المطلوب,6976.74
71545,42637,101798,2025-09-19,لا يعمل,4757.81
71546,42658,101801,2025-03-19,منتج تالف,109.85
71547,42663,101802,2024-01-24,لا يعمل,266.88
71548,42668,101803,2025-01-24,وصل غير المطلوب,5244.74
71549,42673,101804,2025-10-04,تراجع عن الشراء,533.69
71550,42675,101804,2025-10-02,تراجع عن الشراء,655.68
71551,42677,101805,2024-11-14,منتج تالف,4132.5
71552,42692,101808,2024-04-14,لا يعمل,112.58
71553,42694,101808,2024-03-28,منتج تالف,4121.29
71554,42726,101814,2024-03-04,تراجع عن الشراء,6112.17
71555,42728,101814,2024-05-30,منتج تالف,271.26
71556,42734,101814,2024-10-24,منتج تالف,6147.47
71557,42735,101814,2024-10-22,تراجع عن الشراء,354515.06
71558,42758,101819,2025-05-16,وصل غير المطلوب,37772.54
71559,42765,101820,2024-04-08,منتج تالف,21400.74
71560,42768,101821,2024-07-23,تراجع عن الشراء,1136.69
71561,42783,101822,2024-02-21,منتج تالف,1517.32
71562,42786,101823,2024-11-12,وصل غير المطلوب,223.34
71563,42788,101823,2024-07-19,منتج تالف,405.25
71564,42796,101825,2024-01-20,تراجع عن الشراء,2218.53
71565,42798,101825,2024-02-10,تراجع عن الشراء,354.99
71566,42802,101826,2025-03-05,لا يعمل,18235.69
71567,42806,101826,2025-04-30,لا يعمل,1035.16
71568,42814,101827,2025-05-15,منتج تالف,1158.45
71569,42818,101828,2024-05-13,وصل غير المطلوب,3727.25
71570,42819,101828,2025-02-14,تراجع عن الشراء,1739.14
71571,42822,101828,2024-07-05,تراجع عن الشراء,6247.32
71572,42824,101828,2025-02-18,تراجع عن الشراء,634.64
71573,42827,101829,2024-04-06,وصل غير المطلوب,859.61
71574,42831,101830,2025-08-28,تراجع عن الشراء,277.73
71575,42842,101831,2025-11-04,لا يعمل,14756.78
71576,42843,101831,2025-06-26,لا يعمل,2419.51
71577,42845,101832,2024-11-19,وصل غير المطلوب,599.45
71578,42847,101832,2024-12-02,لا يعمل,174.49
71579,42856,101832,2024-10-23,منتج تالف,37555.89
71580,42870,101834,2024-06-15,منتج تالف,5415.85
71581,42871,101834,2024-06-23,منتج تالف,165.14
71582,42872,101834,2025-08-12,تراجع عن الشراء,6520.88
71583,42879,101835,2024-10-19,لا يعمل,217.72
71584,42899,101839,2024-04-30,وصل غير المطلوب,584.98
71585,42900,101839,2025-07-07,تراجع عن الشراء,4519.13
71586,42909,101840,2024-10-28,وصل غير المطلوب,97.11
71587,42915,101842,2025-01-01,وصل غير المطلوب,1486.29
71588,42921,101843,2024-04-23,منتج تالف,1232.44
71589,42925,101844,2024-05-23,وصل غير المطلوب,34557.74
71590,42935,101845,2025-09-27,منتج تالف,1111.7
71591,42941,101846,2024-08-26,منتج تالف,136.46
71592,42955,101848,2025-08-08,وصل غير المطلوب,755.01
71593,42962,101850,2025-09-12,تراجع عن الشراء,321.28
71594,42975,101851,2024-05-07,منتج تالف,408.04
71595,42982,101851,2024-03-06,منتج تالف,5825.95
71596,42990,101852,2025-05-01,لا يعمل,583.77
71597,42992,101853,2025-01-12,تراجع عن الشراء,5750.72
71598,43012,101855,2025-11-02,منتج تالف,396.42
71599,43028,101858,2025-12-07,تراجع عن الشراء,2289.32
71600,43032,101858,2025-04-27,تراجع عن الشراء,488.37
71601,43039,101860,2024-07-09,لا يعمل,36150.32
71602,43061,101862,2024-08-18,وصل غير المطلوب,1832.63
71603,43068,101862,2025-08-09,منتج تالف,516.36
71604,43080,101864,2025-07-11,تراجع عن الشراء,1445.46
71605,43084,101865,2025-05-17,لا يعمل,4377.93
71606,43085,101865,2025-05-28,لا يعمل,428.79
71607,43089,101866,2025-05-18,وصل غير المطلوب,5657.03
71608,43093,101867,2025-03-18,منتج تالف,253.11
71609,43095,101867,2024-02-01,تراجع عن الشراء,2051.22
71610,43109,101868,2025-07-24,وصل غير المطلوب,263.28
71611,43117,101870,2025-06-26,منتج تالف,2936.85
71612,43128,101871,2024-01-23,لا يعمل,1039.48
71613,43142,101873,2024-08-09,وصل غير المطلوب,9660.61
71614,43154,101875,2024-10-14,لا يعمل,450.21
71615,43155,101875,2025-06-16,منتج تالف,1087.57
71616,43179,101879,2025-11-25,منتج تالف,236977.45
71617,43191,101880,2024-02-07,لا يعمل,4866.91
71618,43192,101880,2024-02-06,لا يعمل,538.29
71619,43201,101882,2024-11-23,لا يعمل,129.58
71620,43206,101883,2024-06-17,لا يعمل,1522.28
71621,43212,101884,2024-10-13,لا يعمل,14579.35
71622,43217,101884,2025-11-25,وصل غير المطلوب,261.06
71623,43219,101884,2024-06-11,لا يعمل,92.93
71624,43224,101885,2024-09-29,وصل غير المطلوب,1190.76
71625,43237,101887,2025-11-12,لا يعمل,372.74
71626,43253,101890,2025-09-01,وصل غير المطلوب,301.14
71627,43267,101892,2025-09-15,منتج تالف,3885.57
71628,43274,101893,2024-10-07,تراجع عن الشراء,762.29
71629,43287,101896,2024-07-13,وصل غير المطلوب,6392.97
71630,43293,101896,2024-10-22,تراجع عن الشراء,2353.51
71631,43295,101897,2024-07-22,وصل غير المطلوب,258.21
71632,43338,101904,2024-09-04,وصل غير المطلوب,156.47
71633,43340,101904,2025-05-30,منتج تالف,588.12
71634,43374,101908,2024-10-02,منتج تالف,494.26
71635,43378,101909,2025-10-28,لا يعمل,91.75
71636,43379,101909,2025-10-19,منتج تالف,1787.15
71637,43384,101910,2024-02-22,وصل غير المطلوب,1412.45
71638,43385,101910,2024-11-08,منتج تالف,1199.01
71639,43387,101910,2025-01-18,منتج تالف,345.18
71640,43394,101911,2025-06-30,تراجع عن الشراء,34514.17
71641,43410,101914,2025-05-12,وصل غير المطلوب,5932.28
71642,43419,101915,2024-08-07,وصل غير المطلوب,353.24
71643,43429,101916,2024-02-10,تراجع عن الشراء,4710.68
71644,43434,101916,2025-09-05,لا يعمل,100.93
71645,43438,101917,2025-09-08,تراجع عن الشراء,10095.93
71646,43444,101918,2024-11-06,منتج تالف,454.24
71647,43445,101918,2024-10-31,تراجع عن الشراء,200.65
71648,43446,101918,2024-11-08,منتج تالف,196876.45
71649,43448,101918,2024-12-26,منتج تالف,760.45
71650,43451,101919,2025-08-29,وصل غير المطلوب,582.3
71651,43456,101920,2025-09-17,منتج تالف,15931.27
71652,43475,101923,2024-12-17,تراجع عن الشراء,255.1
71653,43482,101924,2025-08-26,منتج تالف,1097.43
71654,43485,101924,2024-03-01,تراجع عن الشراء,6064.43
71655,43508,101928,2025-03-27,لا يعمل,683.77
71656,43516,101929,2024-05-27,وصل غير المطلوب,431.23
71657,43522,101931,2024-09-22,منتج تالف,897.37
71658,43532,101932,2025-03-29,وصل غير المطلوب,2691.23
71659,43541,101933,2024-06-20,وصل غير المطلوب,313.43
71660,43545,101934,2025-08-11,وصل غير المطلوب,101.68
71661,43554,101935,2025-06-01,لا يعمل,344.22
71662,43555,101935,2025-04-21,تراجع عن الشراء,7562.42
71663,43557,101935,2024-12-11,تراجع عن الشراء,874.46
71664,43564,101936,2025-11-14,تراجع عن الشراء,291.93
71665,43578,101938,2025-08-10,تراجع عن الشراء,6813.04
71666,43579,101938,2025-08-03,تراجع عن الشراء,478.57
71667,43581,101938,2025-11-03,وصل غير المطلوب,1198.64
71668,43582,101939,2023-12-23,تراجع عن الشراء,439.82
71669,43602,101941,2024-04-29,تراجع عن الشراء,203.95
71670,43603,101941,2024-04-25,وصل غير المطلوب,3560.67
71671,43606,101942,2025-10-12,لا يعمل,1698.35
71672,43607,101942,2024-12-22,لا يعمل,21988.11
71673,43612,101943,2024-11-12,وصل غير المطلوب,5444.8
71674,43630,101945,2024-12-08,تراجع عن الشراء,3227.08
71675,43642,101946,2025-05-18,منتج تالف,442.94
71676,43650,101946,2025-08-02,منتج تالف,545.43
71677,43657,101947,2024-07-02,تراجع عن الشراء,12486.0
71678,43663,101948,2025-02-10,تراجع عن الشراء,356.1
71679,43666,101949,2023-12-29,لا يعمل,576.43
71680,43670,101950,2025-03-27,لا يعمل,697.28
71681,43682,101951,2024-01-17,تراجع عن الشراء,694.37
71682,43685,101951,2024-03-29,منتج تالف,366.04
71683,43693,101952,2024-02-03,منتج تالف,664.58
71684,43699,101953,2024-04-22,منتج تالف,1304.69
71685,43706,101954,2025-06-25,منتج تالف,15469.02
71686,43709,101954,2025-10-11,تراجع عن الشراء,479.48
71687,43718,101955,2025-06-25,تراجع عن الشراء,277.02
71688,43721,101955,2024-01-20,لا يعمل,996.69
71689,43725,101956,2023-12-27,لا يعمل,7525.19
71690,43728,101956,2025-03-22,تراجع عن الشراء,652.38
71691,43736,101958,2023-12-25,منتج تالف,446.16
71692,43737,101958,2023-12-15,لا يعمل,439.36
71693,43741,101959,2024-12-01,لا يعمل,438.36
71694,43748,101959,2024-12-20,منتج تالف,491.79
71695,43758,101961,2025-02-05,منتج تالف,537.08
71696,43791,101967,2024-10-07,لا يعمل,523.88
71697,43802,101969,2024-08-13,تراجع عن الشراء,516.71
71698,43803,101969,2024-09-08,منتج تالف,251.95
71699,43807,101969,2025-07-28,تراجع عن الشراء,234.53
71700,43817,101971,2025-05-19,لا يعمل,2968.51
71701,43821,101971,2024-07-25,وصل غير المطلوب,273.02
71702,43840,101974,2025-01-24,لا يعمل,1981.64
71703,43847,101975,2024-07-18,منتج تالف,835.1
71704,43851,101975,2025-02-19,تراجع عن الشراء,1158.66
71705,43857,101976,2024-12-06,تراجع عن الشراء,966.79
71706,43861,101977,2025-06-22,لا يعمل,116.85
71707,43866,101977,2025-12-04,تراجع عن الشراء,30110.2
71708,43876,101978,2025-08-31,منتج تالف,1268.56
71709,43888,101980,2025-06-17,وصل غير المطلوب,1947.79
71710,43893,101981,2024-05-20,لا يعمل,20925.83
71711,43900,101982,2024-03-05,لا يعمل,4582.59
71712,43903,101982,2025-04-30,منتج تالف,198.29
71713,43923,101984,2025-11-07,وصل غير المطلوب,577.11
71714,43928,101984,2025-08-06,وصل غير المطلوب,883.32
71715,43958,101989,2025-05-18,منتج تالف,214.87
71716,43962,101990,2024-06-11,تراجع عن الشراء,904.0
71717,43963,101990,2024-06-05,تراجع عن الشراء,4130.59
71718,43964,101990,2025-10-31,تراجع عن الشراء,333.01
71719,43968,101990,2025-05-13,لا يعمل,1277.28
71720,43971,101990,2025-03-28,لا يعمل,32368.22
71721,43989,101992,2024-11-07,وصل غير المطلوب,231.84
71722,44003,101994,2024-05-28,وصل غير المطلوب,4363.0
71723,44005,101994,2025-10-26,منتج تالف,5742.79
71724,44006,101995,2024-08-30,لا يعمل,4123.13
71725,44019,101997,2024-04-12,وصل غير المطلوب,272.1
71726,44024,101998,2024-07-22,تراجع عن الشراء,257.8
71727,44054,102001,2025-06-22,لا يعمل,4963.58
71728,44063,102002,2024-08-27,وصل غير المطلوب,399.34
71729,44079,102004,2025-08-04,وصل غير المطلوب,1226.38
71730,44081,102004,2025-04-01,منتج تالف,26905.34
71731,44089,102004,2025-01-10,وصل غير المطلوب,112.37
71732,44090,102004,2025-01-11,منتج تالف,402.48
71733,44099,102006,2025-05-04,تراجع عن الشراء,8093.78
71734,44126,102009,2025-05-25,لا يعمل,1496.46
71735,44141,102010,2024-03-15,لا يعمل,3191.87
71736,44153,102011,2024-12-22,لا يعمل,1636.45
71737,44156,102012,2025-02-21,تراجع عن الشراء,7205.8
71738,44157,102012,2025-02-27,وصل غير المطلوب,958.31
71739,44167,102013,2024-03-23,وصل غير المطلوب,1165.25
71740,44172,102014,2024-01-08,تراجع عن الشراء,143.64
71741,44193,102016,2024-06-27,لا يعمل,360.52
71742,44195,102016,2024-06-28,وصل غير المطلوب,124822.31
71743,44199,102017,2025-11-13,وصل غير المطلوب,171.09
71744,44204,102018,2024-09-22,منتج تالف,253.52
71745,44205,102018,2024-09-24,لا يعمل,7301.35
71746,44209,102018,2024-08-27,منتج تالف,376.44
71747,44229,102020,2025-04-13,وصل غير المطلوب,190.15
71748,44238,102022,2024-11-14,تراجع عن الشراء,600.64
71749,44239,102022,2024-05-26,منتج تالف,146.01
71750,44242,102022,2025-05-20,لا يعمل,873.74
71751,44247,102023,2024-08-09,لا يعمل,352.32
71752,44252,102024,2024-11-02,وصل غير المطلوب,2685.39
71753,44260,102025,2024-03-11,وصل غير المطلوب,6587.36
71754,44262,102025,2025-01-10,وصل غير المطلوب,1123.1
71755,44266,102025,2024-07-22,تراجع عن الشراء,519.54
71756,44269,102026,2024-04-08,تراجع عن الشراء,10524.12
71757,44270,102026,2024-04-17,وصل غير المطلوب,380.23
71758,44277,102027,2025-07-15,منتج تالف,324.04
71759,44278,102027,2025-07-23,تراجع عن الشراء,575.01
71760,44298,102029,2024-11-13,تراجع عن الشراء,1086.64
71761,44300,102030,2025-10-15,لا يعمل,190.6
71762,44317,102032,2024-12-16,منتج تالف,450.13
71763,44325,102033,2024-11-05,منتج تالف,1174.62
71764,44330,102034,2025-04-08,لا يعمل,784.22
71765,44332,102034,2025-06-15,تراجع عن الشراء,243.96
71766,44359,102038,2024-08-29,لا يعمل,9116.71
71767,44408,102044,2024-04-10,لا يعمل,367.4
71768,44416,102046,2024-02-12,تراجع عن الشراء,734.94
71769,44417,102046,2024-02-08,تراجع عن الشراء,2122.89
71770,44418,102046,2024-02-16,لا يعمل,1098.29
71771,44430,102048,2025-03-03,تراجع عن الشراء,239.51
71772,44433,102049,2024-08-14,منتج تالف,3279.65
71773,44437,102049,2025-11-03,تراجع عن الشراء,2482.61
71774,44451,102050,2024-04-13,تراجع عن الشراء,1522.64
71775,44452,102050,2024-04-09,تراجع عن الشراء,58951.36
71776,44462,102052,2025-03-26,لا يعمل,763.24
71777,44466,102052,2024-04-04,تراجع عن الشراء,1743.1
71778,44469,102053,2024-04-06,وصل غير المطلوب,468.89
71779,44476,102053,2025-11-12,تراجع عن الشراء,1167.27
71780,44478,102053,2025-08-01,منتج تالف,1651.97
71781,44494,102056,2024-01-25,تراجع عن الشراء,2185.48
71782,44503,102058,2025-06-10,منتج تالف,4222.39
71783,44509,102059,2025-10-02,تراجع عن الشراء,252.5
71784,44514,102060,2023-12-11,لا يعمل,4108.47
71785,44517,102061,2024-05-10,لا يعمل,1236.61
71786,44526,102062,2024-02-28,وصل غير المطلوب,24815.22
71787,44527,102062,2024-04-17,لا يعمل,2697.49
71788,44558,102067,2024-10-24,تراجع عن الشراء,779.58
71789,44564,102068,2025-08-12,وصل غير المطلوب,16811.19
71790,44593,102072,2024-05-16,لا يعمل,4281.2
71791,44621,102075,2024-03-04,وصل غير المطلوب,548.01
71792,44628,102076,2025-09-02,وصل غير المطلوب,366.78
71793,44648,102080,2024-02-14,منتج تالف,147699.29
71794,44667,102083,2024-07-11,منتج تالف,910.5
71795,44680,102086,2025-10-11,تراجع عن الشراء,313.46
71796,44709,102089,2024-11-22,لا يعمل,2173.84
71797,44715,102089,2025-11-21,تراجع عن الشراء,603.43
71798,44716,102089,2025-01-10,منتج تالف,310.12
71799,44746,102094,2025-11-24,لا يعمل,246.93
71800,44747,102094,2025-11-28,تراجع عن الشراء,232.56
71801,44751,102094,2025-06-17,منتج تالف,16855.77
71802,44755,102095,2025-07-14,وصل غير المطلوب,273496.1
71803,44767,102096,2024-12-08,لا يعمل,11153.54
71804,44782,102099,2023-12-26,وصل غير المطلوب,996.43
71805,44786,102100,2024-02-27,وصل غير المطلوب,571.44
71806,44789,102100,2024-08-27,تراجع عن الشراء,3990.16
71807,44792,102101,2024-05-01,منتج تالف,11039.76
71808,44802,102102,2025-05-25,لا يعمل,6042.66
71809,44816,102104,2024-03-15,وصل غير المطلوب,460.2
71810,44819,102104,2025-06-01,وصل غير المطلوب,867.59
71811,44821,102105,2025-11-10,منتج تالف,7491.29
71812,44825,102106,2025-01-15,منتج تالف,266.3
71813,44827,102106,2025-09-13,لا يعمل,659.88
71814,44829,102107,2025-08-10,وصل غير المطلوب,14545.39
71815,44832,102107,2025-04-13,وصل غير المطلوب,97972.06
71816,44839,102108,2024-11-24,تراجع عن الشراء,315.19
71817,44842,102109,2024-03-02,وصل غير المطلوب,4630.9
71818,44850,102110,2024-02-08,لا يعمل,803.62
71819,44868,102113,2024-03-24,وصل غير المطلوب,359.04
71820,44880,102115,2025-10-24,تراجع عن الشراء,639.84
71821,44894,102117,2024-03-07,تراجع عن الشراء,200.96
71822,44897,102118,2025-04-09,وصل غير المطلوب,2410.23
71823,44899,102118,2024-11-11,وصل غير المطلوب,930.1
71824,44903,102119,2025-09-07,لا يعمل,23429.05
71825,44914,102120,2025-05-24,تراجع عن الشراء,237.53
71826,44923,102122,2024-02-17,منتج تالف,1731.75
71827,44934,102123,2024-02-11,وصل غير المطلوب,299.17
71828,44938,102124,2024-10-28,وصل غير المطلوب,1744.41
71829,44943,102125,2024-09-24,تراجع عن الشراء,626.68
71830,44953,102126,2025-12-06,منتج تالف,4558.72
71831,44957,102127,2024-10-08,منتج تالف,11028.86
71832,44960,102128,2025-07-04,وصل غير المطلوب,3743.07
71833,44976,102129,2024-11-19,وصل غير المطلوب,997.86
71834,44978,102129,2025-07-28,منتج تالف,3060.08
71835,44990,102132,2025-11-13,تراجع عن الشراء,62175.42
71836,44991,102132,2025-11-12,منتج تالف,324.19
71837,44997,102133,2024-04-05,تراجع عن الشراء,198.51
71838,45002,102134,2024-01-16,وصل غير المطلوب,8864.67
